contract_id,counterpart_id,date,number,quantity_mt,delivery_due_date,total_by_ctr,price_without_vat,vat,price_with_vat,shipped_by_supplier_mt,received_on_wh_mt,contract_group_id,contract_type_id
236,107,2023-09-02,7485283,,,,23400.0,0.0,23400.0,,0.0,133,9
237,108,2023-08-15,7436672,,,,154936.80000000002,0.0,154936.80000000002,,0.0,133,27
238,109,2024-08-02,7458504,6000.0,2024-11-24,1698684.482,235.9284002777778,0.2,283.11408033333333,,0.0,110,43
239,109,2024-11-07,7471934,260.0,2024-11-28,10413.283071508902,33.3902,0.2,40.068239999999996,,0.0,8,19
240,109,2024-10-19,7441662,3300.0,2024-11-11,784289.7150000001,198.05295833333335,0.2,237.66355000000001,,0.0,115,43
241,110,2024-10-21,7431773,3300.0,2024-11-11,800000.0,641031.6000000001,0.2,769237.92,,0.0,115,37
242,111,2025-01-29,7446820,850.0,2025-03-01,13426600.000000002,14360.0,0.1,15796.000000000002,852.994,852.144,121,18
243,113,2024-03-09,7410142,,,,180000.0,0.0,180000.0,,0.0,133,27
244,115,2023-12-16,7473643,,,,83858.85,0.0,83858.85,,0.0,133,29
245,116,2023-08-03,7413976,,,58586.4,58586.4,0.0,58586.4,,0.0,133,10
247,120,2023-09-02,7415771,,,,17942.25,0.2,21530.7,,0.0,133,22
248,121,2023-08-01,7400244,5000.0,2023-11-18,300000.0,305002.797,0.0,305002.797,,0.0,129,56
249,122,2023-08-15,7488005,,,,56460.0,0.2,67752.0,,0.0,133,10
250,123,2024-08-15,7462928,,,,4356.0,0.0,4356.0,,0.0,133,10
251,124,2023-08-10,7421745,,,,69259.5,0.0,69259.5,,0.0,133,10
252,125,2024-08-08,7458924,,,,183695.28000000003,0.2,220434.336,,0.0,133,22
253,126,2023-12-24,7479932,,,,13801.714285714286,0.05,14491.800000000001,,0.0,133,10
254,127,2025-01-31,7444408,1200.0,2025-03-03,14904000.0,11290.90909090909,0.1,12420.0,1217.043,1214.94,123,18
255,128,2023-11-08,7465083,110.0,2023-08-29,121000.0,1100.0,0.0,1100.0,108.45086703354299,111.63786703354299,62,7
256,130,2023-12-20,7453553,,,,1131261.7500000002,0.0,1131261.7500000002,,0.0,133,14
257,131,2024-04-10,7452464,,,,23400.0,0.0,23400.0,,0.0,133,29
258,139,2024-09-18,7401674,,,,17280.0,0.0,17280.0,,0.0,133,8
259,142,2024-08-16,7410803,,2024-11-25,,22680.0,0.0,22680.0,,0.0,109,39
260,142,2024-11-14,7486057,,2024-11-24,,20790.0,0.0,20790.0,,0.0,110,39
261,143,2023-07-08,7478462,,,,13500.0,0.0,13500.0,,0.0,133,27
262,144,2024-03-07,7469509,,,,30000.0,0.0,30000.0,,0.0,133,27
263,145,2023-08-25,7438642,,,,17280.0,0.0,17280.0,,0.0,133,5
264,149,2023-08-15,7465387,,,,1225420.248,0.0,1225420.248,,0.0,133,27
266,151,2023-08-19,7455717,,,,33600.0,0.0,33600.0,,0.0,133,22
267,154,2023-09-07,7418428,,,,19800.0,0.0,19800.0,,0.0,133,53
268,58,2024-08-08,7403270,,2024-08-18,,29700.000000000004,0.0,29700.000000000004,,0.0,45,21
269,58,2024-08-08,7476966,,2024-08-18,,26400.0,0.0,26400.0,,0.0,43,21
270,133,2024-08-13,7467260,50.0,2024-08-18,126000.0,2520.0,0.0,2520.0,42.18355944,42.18355944,43,32
271,4,2024-08-13,7409770,70.0,2024-08-18,176400.0,2520.0,0.0,2520.0,56.78486832000001,56.78486832000001,43,32
272,137,2024-08-13,7411963,110.0,2024-08-18,277200.0,2520.0,0.0,2520.0,92.46895488000001,92.46895488000001,43,32
273,140,2024-08-14,7474274,50.0,2024-08-18,126000.0,2520.0,0.0,2520.0,38.87080872000001,38.87080872000001,43,32
274,89,2024-08-14,7484499,110.0,2024-08-18,277200.0,2520.0,0.0,2520.0,106.45812504000001,106.45812504000001,43,32
275,90,2024-08-14,7495072,110.0,2024-08-18,277200.0,2520.0,0.0,2520.0,112.41747552000001,112.41747552000001,43,32
276,157,2024-08-06,7457011,1100.0,2024-08-12,264000.0,240.0,0.0,240.0,1136.9093292205932,1111.3493292205933,42,32
277,160,2023-08-09,7478791,,,,182243.9,0.2,218692.68,,0.0,133,11
279,161,2023-08-10,7495646,,,,447100.38,0.0,447100.38,,0.0,133,14
280,162,2023-09-21,7460583,,,,100100.00000000001,0.0,100100.00000000001,,0.0,133,8
281,164,2023-07-28,7485820,,,,11495.000000000002,0.0,11495.000000000002,,0.0,133,27
282,165,2024-01-23,7499402,,,362241.00000000006,301867.50000000006,0.2,362241.00000000006,,0.0,133,34
283,169,2023-09-01,7488608,,2023-11-18,,33000.0,0.0,33000.0,,0.0,128,33
284,171,2023-08-16,7475175,110.0,2023-08-29,278300.0,2530.0,0.0,2530.0,105.00000262054508,105.05000262054507,62,32
286,173,2023-08-22,7480852,,,,312430.1491666667,0.2,374916.17900000006,,0.0,133,6
287,176,2024-01-10,7473425,,,,182038.7341666667,0.2,218446.48100000003,,0.0,133,28
288,179,2023-09-12,7437533,,,,22770.000000000004,0.0,22770.000000000004,,0.0,133,31
289,180,2024-02-04,7437727,600.0,2024-02-19,100000.0,80315.345,0.0,80315.345,,0.0,124,38
290,181,2025-04-01,7435795,510.0,2025-05-02,10154100.0,19910.0,0.0,19910.0,506.64,506.64,139,18
291,182,2024-03-12,7441911,,,,432666.66666666674,0.2,519200.00000000006,,0.0,133,6
292,183,2024-03-19,7468914,,,,719742.2980000001,0.0,719742.2980000001,,0.0,133,27
293,184,2024-04-10,7412109,,,,12925.000000000002,0.0,12925.000000000002,,0.0,133,31
294,187,2024-04-26,7429478,,,79200.0,79200.0,0.0,79200.0,,0.0,133,49
295,188,2023-08-07,7468237,2800.0,2023-11-18,850000.0,840437.378,0.0,840437.378,,0.0,126,33
296,188,2023-08-07,7409109,2800.0,2023-11-18,1510000.0,1504821.5160000003,0.0,1504821.5160000003,,0.0,126,43
297,191,2023-11-16,7486460,600.0,2024-02-19,320000.0,318564.4,0.0,318564.4,,0.0,124,37
298,192,2023-08-20,7434440,,2023-11-18,,722794.7980000001,0.0,722794.7980000001,,0.0,128,45
299,193,2023-10-21,7412472,,,,12329.918333333333,0.2,14795.902,,0.0,133,47
300,194,2023-08-24,7418048,,,,921800.0000000001,0.0,921800.0000000001,,0.0,133,20
301,195,2024-03-29,7474615,,,,50027.91619047619,0.05,52529.312000000005,,0.0,133,10
302,196,2023-08-31,7469950,,,,35310.0,0.0,35310.0,,0.0,133,22
303,197,2024-12-11,7460537,490.0,2025-01-11,882000.0,1800.0,0.0,1800.0,489.918,489.918,91,32
304,197,2024-10-04,7448270,450.0,2024-10-13,108000.0,240.0,0.0,240.0,447.8081446840387,447.8081446840387,26,32
305,199,2024-08-12,7419013,1200.0,2024-08-12,480000.0,400.0,0.0,400.0,1164.1944329607857,1164.1944329607857,42,7
306,200,2023-11-17,7421100,230.0,2023-12-11,151800.0,660.0,0.0,660.0,230.73600000000002,230.57600000000002,56,32
307,201,2024-10-17,7412021,,,,14300.000000000002,0.0,14300.000000000002,,0.0,133,31
308,206,2024-11-16,7476060,,,,91.66666666666669,0.2,110.00000000000001,,0.0,133,32
309,207,2024-08-26,7454218,,,,37923.96666666667,0.2,45508.76,,0.0,133,11
310,208,2023-09-07,7497505,,,,956442.685,0.0,956442.685,,0.0,133,44
311,209,2023-08-11,7486463,3000.0,2023-11-18,2270000.0,2267478.4000000004,0.0,2267478.4000000004,,0.0,130,33
312,211,2023-09-01,7447792,,2023-11-18,,572429.55,0.0,572429.55,,0.0,126,45
313,212,2024-06-27,7499983,,,,865150.0000000001,0.0,865150.0000000001,,0.0,133,27
314,215,2024-03-28,7472234,,,104500.00000000001,104500.00000000001,0.0,104500.00000000001,,0.0,133,34
315,216,2023-08-16,7464097,,,,86430.31833333333,0.2,103716.382,,0.0,133,28
316,217,2023-08-15,7466788,,,,933933.0000000001,0.0,933933.0000000001,,0.0,133,27
317,220,2023-11-30,7433252,,,,30877.000000000004,0.2,37052.4,,0.0,133,47
318,221,2023-09-26,7444756,,,,109395.00000000001,0.0,109395.00000000001,,0.0,133,25
319,223,2024-07-25,7412601,,,55000.00000000001,55000.00000000001,0.0,55000.00000000001,,0.0,133,53
320,224,2023-08-10,7401000,,,,14208.333333333334,0.2,17050.0,,0.0,133,10
321,226,2023-09-27,7446808,,,,105600.00000000001,0.0,105600.00000000001,,0.0,133,3
322,229,2023-08-16,7455246,,,,259011.58800000002,0.0,259011.58800000002,,0.0,133,4
324,231,2023-11-23,7459447,,,,31350.000000000004,0.0,31350.000000000004,,0.0,133,5
325,232,2024-05-02,7486674,,,577500.0,550000.0,0.05,577500.0,,0.0,133,34
326,235,2024-01-06,7496328,1700.0,2024-02-19,600000.0,514644.19600000005,0.0,514644.19600000005,,0.0,135,19
327,237,2024-04-20,7488077,,,,51700.00000000001,0.0,51700.00000000001,,0.0,133,31
329,238,2024-06-06,7493626,130.0,2024-07-07,4561700.0,35090.0,0.0,35090.0,0.0,0.0,122,18
330,240,2023-10-03,7478789,,2024-01-19,,156010.239,0.0,156010.239,,0.0,131,21
331,243,2023-08-25,7486662,,,,14300.000000000002,0.0,14300.000000000002,,0.0,133,22
332,244,2024-11-07,7471217,,,,193718.59100000001,0.0,193718.59100000001,,0.0,133,14
333,249,2023-08-25,7491180,,,,57495.9,0.0,57495.9,,0.0,133,23
334,258,2023-09-01,7465581,,,,18745.083333333332,0.2,22494.1,,0.0,133,54
335,259,2023-09-22,7416878,,,,16625.0,0.2,19950.0,,0.0,133,55
336,260,2024-02-20,7470513,,,18715.0,18715.0,0.0,18715.0,,0.0,133,20
337,261,2023-07-27,7485056,,,,43866.9815,0.0,43866.9815,,0.0,133,14
339,265,2024-09-21,7468648,1700.0,2024-10-17,6324000.0,3720.0,0.0,3720.0,1653.3462057686718,1653.3462057686718,23,32
340,265,2024-09-13,7459485,2400.0,2024-09-14,8928000.0,3720.0,0.0,3720.0,2328.8633176997273,2328.8633176997273,30,32
341,267,2024-04-19,7401175,,,,24320.0,0.0,24320.0,,0.0,133,29
342,271,2023-08-16,7455426,,,,1527.125,0.2,1832.55,,0.0,133,23
343,272,2024-02-24,7431919,,2024-05-05,,32800.0,0.05,34440.0,,0.0,132,39
344,274,2024-10-18,7450731,180.0,2024-10-27,970200.0,5390.0,0.0,5390.0,181.51268311195446,181.51268311195446,3,32
345,276,2023-08-17,7415525,,,,131738.4,0.0,131738.4,,0.0,133,10
346,277,2023-09-27,7490662,,,,91200.0,0.0,91200.0,,0.0,133,3
347,278,2024-08-14,7470465,,2024-09-17,,41052.8025,0.2,49263.363,,0.0,111,43
348,279,2023-08-01,7422975,5000.0,2023-11-18,490000.0,485253.087,0.0,485253.087,,0.0,129,43
349,282,2023-09-22,7466507,,,,8075.0,0.0,8075.0,,0.0,133,52
350,283,2023-08-18,7490893,,,,28880.0,0.0,28880.0,,0.0,133,10
351,284,2023-08-22,7475708,,,,43638.25,0.0,43638.25,,0.0,133,22
352,285,2024-03-06,7422386,,,,51458.333333333336,0.2,61750.0,,0.0,133,48
353,275,2024-10-27,7479707,120.0,2024-11-10,237600.00000000003,1650.0000000000002,0.2,1980.0000000000002,117.72197220798675,117.72197220798675,4,32
354,273,2024-10-22,7480764,1100.0,2024-11-10,1815000.0000000002,1650.0000000000002,0.0,1650.0000000000002,1110.9360277920134,1110.9360277920134,4,32
355,273,2024-10-19,7426090,140.0,2024-10-28,168000.0,1200.0,0.0,1200.0,142.344,142.344,28,32
356,273,2024-09-14,7413782,170.0,2024-09-14,632400.0,3720.0,0.0,3720.0,171.68295022672254,171.68295022672254,30,32
357,273,2024-08-05,7454902,130.0,2024-08-06,315900.0,2430.0,0.0,2430.0,134.89598873333335,134.89598873333335,41,32
358,273,2024-07-15,7460030,830.0,2024-07-15,929600.0,1120.0,0.0,1120.0,827.95,827.95,31,32
359,275,2024-12-11,7449364,560.0,2025-01-11,715008.0,1064.0,0.2,1276.8,557.076,557.216,91,32
360,174,2024-12-11,7492403,1000.0,2025-01-11,16200000.0,14727.272727272726,0.1,16200.0,1046.8120000000001,1046.8120000000001,91,18
361,110,2024-11-08,7441948,5000.0,2024-11-25,700000.0,539650.8,0.2,647580.9600000001,,0.0,109,37
362,110,2024-11-26,7431559,7000.0,2024-11-24,800000.0,614215.8,0.2,737058.9600000001,,0.0,110,37
363,109,2024-11-06,7488255,220.0,2024-11-24,13646.5296,51.691399999999994,0.2,62.02967999999999,,0.0,11,19
364,109,2024-11-06,7484300,339.0,2024-11-10,11263.001071806208,27.668137931034483,0.2,33.20176551724138,,0.0,12,19
365,109,2024-11-06,7490164,560.0,2024-11-29,48598.20977198784,72.36794,0.2,86.841528,,0.0,14,19
366,109,2024-11-06,7468574,1320.0,2024-11-24,74084.71711974885,46.77788194444445,0.2,56.13345833333334,,0.0,15,19
367,109,2024-11-06,7467365,5059.0,2024-12-09,301991.15835297044,49.743419565217394,0.2,59.69210347826087,,0.0,16,19
368,109,2024-11-06,7481805,1540.0,2024-12-09,82628.75974394805,44.70976845238096,0.2,53.65172214285715,,0.0,17,19
369,43,2023-12-07,7495650,410.0,2023-12-16,1736350.0,3529.166666666667,0.2,4235.0,406.1530000000001,406.5830000000001,49,32
370,43,2023-12-01,7460506,2000.0,2023-12-18,8760000.0,3650.0,0.2,4380.0,1917.5970000000002,1917.5470000000003,50,32
371,43,2023-12-08,7481805,160.0,2023-12-15,729600.0,3800.0,0.2,4560.0,163.9,164.06,51,32
372,43,2023-12-07,7435173,890.0,2023-12-18,3720200.0,3483.3333333333335,0.2,4180.0,893.5520000000001,894.6320000000002,52,32
373,6,2023-11-19,7439654,770.0,2023-12-07,6267800.000000001,8140.000000000001,0.0,8140.000000000001,772.9700000000001,772.9700000000001,58,32
374,6,2023-11-19,7465700,100.0,2023-12-07,819500.0,8195.0,0.0,8195.0,92.422,92.422,60,32
375,6,2023-08-19,7423891,960.0,2023-09-01,3062400.0000000005,3190.0000000000005,0.0,3190.0000000000005,962.788,962.788,61,32
376,43,2023-09-06,7407215,1300.0,2023-09-18,5434000.0,3483.3333333333335,0.2,4180.0,1205.472,1207.942,63,32
377,77,2023-09-06,7484348,1500.0,2023-09-18,6435000.0,4290.0,0.0,4290.0,1557.888,1559.608,63,32
378,171,2023-08-17,7491946,1200.0,2023-09-11,2838000.0,2365.0,0.0,2365.0,1240.5904815667782,1241.7804815667782,64,32
379,56,2023-08-25,7454972,200.0,2023-09-03,961400.0,4005.8333333333335,0.2,4807.0,202.34500000000003,202.55500000000004,66,32
380,171,2023-09-26,7428480,300.0,2023-10-13,709500.0,2365.0,0.0,2365.0,300.245,300.255,67,32
381,43,2023-09-06,7401436,710.0,2023-09-18,2967800.0,3483.3333333333335,0.2,4180.0,705.575,706.755,73,32
382,77,2023-09-07,7486672,270.0,2023-09-18,1098900.0000000002,4070.0000000000005,0.0,4070.0000000000005,271.128,271.128,73,32
383,171,2023-10-04,7439097,910.0,2023-11-04,2482480.0,2728.0,0.0,2728.0,911.8626,912.9886,75,32
384,6,2023-08-12,7447929,170.0,2023-09-04,542300.0000000001,3190.0000000000005,0.0,3190.0000000000005,168.0,168.0,76,32
385,6,2023-08-09,7411950,1400.0,2023-09-03,4466000.000000001,3190.0000000000005,0.0,3190.0000000000005,1301.928,1301.928,77,32
386,171,2023-08-16,7462935,1100.0,2023-09-04,3484800.0,3168.0,0.0,3168.0,1132.0353000000002,1131.2583000000002,78,32
387,6,2023-09-13,7469607,260.0,2023-09-21,829400.0000000001,3190.0000000000005,0.0,3190.0000000000005,260.546,260.546,79,32
388,6,2023-08-02,7431476,4100.0,2023-08-20,13530000.000000002,3300.0000000000005,0.0,3300.0000000000005,4051.8360000000002,4051.8360000000002,84,32
389,171,2023-08-02,7495476,5700.0,2023-08-18,13480500.0,2365.0,0.0,2365.0,5776.9356,5777.4686,85,32
390,171,2023-08-23,7447154,820.0,2023-09-13,1930280.0,2354.0,0.0,2354.0,816.5434307721566,816.8784307721567,86,32
391,2,2025-01-24,7456262,6000.0,2025-01-19,102060000.0,17010.0,0.0,17010.0,5983.572,5983.572,107,36
392,2,2025-03-11,7491333,5000.0,2025-04-17,100100000.0,20020.0,0.0,20020.0,4910.256,4910.256,108,36
393,1,2023-10-14,7415084,,2024-01-19,729387.1640000001,729387.1640000001,0.0,729387.1640000001,,0.0,131,36
394,12,2024-03-18,7477163,668.0,2024-01-30,1506340.0,2255.0,0.0,2255.0,89.617,89.307,53,32
395,12,2023-08-14,7446529,300.0,2023-11-26,1023000.0000000001,3410.0000000000005,0.0,3410.0000000000005,30.195,31.625,57,32
396,142,2024-10-08,7419571,,2024-11-12,,20790.0,0.0,20790.0,,0.0,114,39
397,142,2024-10-14,7446485,,2024-11-11,,20790.0,0.0,20790.0,,0.0,115,39
398,142,2024-10-13,7416246,,2024-10-14,,30240.0,0.0,30240.0,,0.0,113,39
399,142,2023-07-14,7441508,,2024-09-13,,27720.000000000004,0.0,27720.000000000004,,0.0,112,39
400,109,2024-10-17,7409720,3300.0,2024-11-12,796056.3490000002,201.02433055555562,0.2,241.22919666666672,,0.0,114,43
401,109,2024-10-19,7416151,2422.0,2024-11-10,142662.29592340448,49.090341666666674,0.2,58.90841000000001,,0.0,4,19
402,109,2023-12-25,7449914,600.0,2024-02-19,611163.9050000001,848.8387569444446,0.2,1018.6065083333335,,0.0,124,43
403,109,2023-09-03,7491917,5000.0,2023-11-18,1375000.0,229.16666666666669,0.2,275.0,,0.0,125,43
404,109,2023-08-28,7418545,3000.0,2023-11-18,825000.0,229.16666666666669,0.2,275.0,,0.0,126,43
405,109,2023-09-20,7467453,3000.0,2023-11-18,1535490.5280000002,426.5251466666667,0.2,511.83017600000005,,0.0,127,43
406,109,2024-10-21,7415479,250.0,2024-07-15,9225.98,30.75326666666667,0.2,36.90392,,0.0,31,19
407,109,2024-10-26,7497776,250.0,2024-07-15,6989.57999999998,23.298599999999933,0.2,27.95831999999992,,0.0,31,19
408,109,2024-11-10,7431217,250.0,2024-07-15,10676.55,35.588499999999996,0.2,42.706199999999995,,0.0,31,19
409,109,2024-11-09,7477098,240.0,2024-10-28,13200.000000000002,45.83333333333334,0.2,55.00000000000001,,0.0,27,19
410,109,2024-11-09,7476327,240.0,2024-10-13,21206.320246733376,73.65013333333334,0.2,88.38016,,0.0,26,19
414,110,2024-09-21,7480621,3300.0,2024-11-12,2900000.0,2392982.3500000006,0.2,2871578.8200000003,,0.0,114,37
415,110,2024-10-08,7475354,3300.0,2024-10-14,3300000.0,2737819.2,0.2,3285383.04,,0.0,113,37
416,110,2023-07-14,7432938,4800.0,2024-09-13,4200000.0,3466299.1000000006,0.2,4159558.9200000004,,0.0,112,37
417,110,2023-07-18,7405552,4900.0,2024-09-17,3200000.0,2639728.8000000003,0.2,3167674.56,,0.0,111,37
418,117,2023-07-29,7430124,,,,2754.0,0.0,2754.0,,0.0,133,14
419,142,2023-07-19,7468890,,2024-09-17,,22680.0,0.0,22680.0,,0.0,111,39
420,142,2024-01-01,7417123,,2024-02-19,,20790.0,0.0,20790.0,,0.0,124,39
421,142,2024-02-06,7487272,,2024-02-19,,62370.00000000001,0.0,62370.00000000001,,0.0,135,39
422,142,2023-10-14,7496627,,2024-01-19,,33000.0,0.0,33000.0,,0.0,131,39
423,142,2023-09-24,7444011,,2023-11-18,,33000.0,0.0,33000.0,,0.0,127,39
424,142,2023-08-01,7404677,,2023-11-18,,82500.0,0.0,82500.0,,0.0,125,39
425,142,2023-09-04,7467361,,2023-11-18,,33000.0,0.0,33000.0,,0.0,126,39
426,142,2023-08-03,7493137,,2023-11-18,,9900.0,0.0,9900.0,,0.0,130,39
427,142,2023-09-02,7422063,,2023-11-18,,16500.0,0.0,16500.0,,0.0,129,39
428,142,2023-07-30,7406657,,2023-11-18,,33000.0,0.0,33000.0,,0.0,128,39
429,197,2024-12-12,7429740,60.0,2025-01-11,108000.0,1800.0,0.0,1800.0,73.39800000000001,73.39800000000001,91,32
430,27,2024-04-02,7458703,3300.0,2024-05-05,710000.0,700957.2720000001,0.0,700957.2720000001,,0.0,132,43
431,31,2023-09-02,7457625,,,,42730.28571428572,0.05,44866.8,,0.0,133,8
432,59,2023-09-15,7438492,,2023-11-18,,314185.575,0.0,314185.575,,0.0,129,38
434,36,2023-11-20,7451891,3300.0,2024-01-19,600000.0,499784.7341666667,0.2,599741.681,,0.0,131,56
435,36,2024-03-31,7468725,3300.0,2024-05-05,430000.0,351311.51333333337,0.2,421573.81600000005,,0.0,132,56
436,36,2024-03-27,7447214,128.0,2024-05-18,50000.0,37776.58500000001,0.2,45331.902,,0.0,134,56
437,48,2023-08-10,7461286,,2023-11-18,,329270.70000000007,0.2,395124.8400000001,,0.0,129,56
438,50,2023-08-08,7407895,170.0,2023-09-04,56100.0,330.0,0.0,330.0,169.2,169.2,76,7
439,50,2024-03-10,7447034,3800.0,2024-04-20,912000.0,240.0,0.0,240.0,3713.82,3713.82,47,7
440,50,2023-11-28,7451301,410.0,2023-12-16,135300.0,330.0,0.0,330.0,405.68000000000006,405.68000000000006,49,7
441,50,2023-08-18,7409324,1300.0,2023-09-11,429000.0,330.0,0.0,330.0,1239.2320000000002,1239.2320000000002,64,7
442,50,2023-08-17,7451956,1100.0,2023-09-04,396000.0,360.0,0.0,360.0,1131.9,1131.0,78,7
443,50,2023-09-22,7450761,140.0,2023-09-28,46200.0,330.0,0.0,330.0,140.853,140.853,71,7
444,64,2024-12-08,7499559,,2025-01-19,,40500.0,0.2,48600.0,,0.0,116,21
445,64,2024-10-09,7444976,,2024-11-25,,126600.0,0.2,151920.0,,0.0,109,21
446,64,2024-10-26,7448803,,2024-11-11,,59400.0,0.2,71280.0,,0.0,115,21
447,64,2024-10-19,7482387,3300.0,2024-11-11,400000.0,300687.76833333337,0.2,360825.32200000004,,0.0,115,56
448,64,2024-09-30,7478298,,2024-11-12,,15950.0,0.2,19140.0,,0.0,114,21
449,64,2024-09-16,7499051,3300.0,2024-11-12,400000.0,257322.1016666667,0.2,308786.52200000006,,0.0,114,56
450,64,2024-10-07,7477634,,2024-10-14,,58200.0,0.2,69840.0,,0.0,113,21
451,64,2024-07-16,7478757,3300.0,2024-10-14,400000.0,269226.95,0.2,323072.34,,0.0,113,56
452,64,2023-07-14,7426744,,2024-09-13,,82321.41500000001,0.2,98785.698,,0.0,112,21
453,64,2023-07-14,7483018,4800.0,2024-09-13,700000.0,556836.7016666667,0.2,668204.042,,0.0,112,56
454,64,2023-07-20,7428142,,2024-09-17,,26100.0,0.2,31320.0,,0.0,111,21
455,64,2023-07-21,7496058,4900.0,2024-09-17,470000.0,398116.8900000001,0.2,477740.26800000004,,0.0,111,56
456,64,2024-03-28,7430074,,2024-05-18,,29231.519166666672,0.2,35077.823000000004,,0.0,134,21
457,64,2023-12-07,7409484,128.0,2024-05-18,500000.0,362415.3316666667,0.2,434898.39800000004,,0.0,134,56
458,64,2024-02-03,7407723,,2024-02-19,,19800.000000000004,0.2,23760.000000000004,,0.0,135,21
459,64,2023-08-01,7447611,,2023-11-18,,64900.0,0.2,77880.0,,0.0,128,21
460,64,2023-08-06,7491259,,2023-11-18,,51700.00000000001,0.2,62040.00000000001,,0.0,130,21
461,64,2023-08-08,7412495,,2023-11-18,,75441.66666666669,0.2,90530.00000000001,,0.0,125,21
462,64,2023-08-13,7433466,,2023-11-18,,76505.00000000001,0.2,91806.00000000001,,0.0,129,21
463,64,2023-10-29,7466583,,2023-11-18,,44210.83333333334,0.2,53053.00000000001,,0.0,126,21
464,109,2024-02-13,7449500,1700.0,2024-02-19,657800.0,322.45098039215685,0.2,386.94117647058823,,0.0,135,43
465,64,2023-12-01,7423179,,2024-02-19,,13200.000000000002,0.2,15840.000000000002,,0.0,124,21
466,64,2023-11-20,7497181,,2024-01-19,,96140.00000000001,0.2,115368.00000000001,,0.0,131,21
467,64,2023-09-24,7483588,,2024-04-16,,53900.00000000001,0.2,64680.00000000001,,0.0,136,21
468,64,2023-11-01,7471077,,2023-11-18,,36157.16500000001,0.2,43388.598000000005,,0.0,127,21
469,68,2024-10-26,7403947,3300.0,2024-11-11,1130000.0,1122193.6,0.0,1122193.6,,0.0,115,33
470,83,2023-09-27,7448778,220.0,2023-10-13,4840000.0,20000.0,0.1,22000.0,219.84600000000003,219.84600000000003,137,18
471,84,2024-06-03,7480829,,,,15530.166666666668,0.2,18636.2,,0.0,133,47
472,87,2023-11-19,7487469,3300.0,2024-01-19,1700000.0,1628337.1500000001,0.0,1628337.1500000001,,0.0,131,33
473,87,2024-04-10,7422189,3300.0,2024-05-05,1300000.0,1203634.8,0.0,1203634.8,,0.0,132,33
474,103,2025-01-03,7492237,,,,132000.0,0.0,132000.0,,0.0,133,20
475,105,2023-11-20,7483579,,2024-01-19,27629855.000000004,27629855.000000004,0.0,27629855.000000004,,0.0,131,51
476,121,2023-09-03,7468356,5000.0,2023-11-18,300000.0,264362.868,0.0,264362.868,,0.0,128,56
477,121,2023-10-08,7457825,5000.0,2023-11-18,400000.0,301055.23799999995,0.0,301055.23799999995,,0.0,125,56
478,121,2023-09-16,7441471,,2023-11-18,,3300.0000000000005,0.0,3300.0000000000005,,0.0,128,21
479,121,2023-11-06,7488802,3000.0,2023-11-18,120000.0,114777.19,0.0,114777.19,,0.0,130,56
480,121,2023-10-08,7477476,2800.0,2023-11-18,200000.0,141517.62900000002,0.0,141517.62900000002,,0.0,126,56
481,121,2023-11-06,7437385,3000.0,2023-11-18,200000.0,145818.838,0.0,145818.838,,0.0,127,56
482,128,2024-10-01,7462868,70.0,2024-02-01,77000.0,1100.0,0.0,1100.0,74.89900000000002,74.89900000000002,54,7
483,155,2023-07-26,7453813,,,,18714498.048,0.0,18714498.048,,0.0,133,50
484,155,2023-07-12,7464381,,2024-11-25,,8391593.585454555,0.0,8391593.585454555,,0.0,109,16
485,155,2023-07-14,7488228,,2024-09-13,,8742259.306,0.0,8742259.306,,0.0,112,16
486,155,2023-07-18,7419192,,2024-09-17,,7266789.495,0.0,7266789.495,,0.0,111,16
487,155,2023-07-12,7454790,,2024-11-11,,4959701.7360000005,0.0,4959701.7360000005,,0.0,115,16
488,155,2023-07-13,7441697,,2024-11-12,,5448983.353000001,0.0,5448983.353000001,,0.0,114,16
489,155,2023-07-14,7489332,,2024-10-14,,7789597.223999999,0.0,7789597.223999999,,0.0,113,16
490,155,2023-07-21,7432582,,2024-05-05,,6050587.984000001,0.0,6050587.984000001,,0.0,132,16
491,155,2023-07-18,7459319,,2023-11-18,,8504061.115,0.0,8504061.115,,0.0,128,16
492,155,2023-07-18,7451812,,2023-11-18,,7489930.954,0.0,7489930.954,,0.0,129,16
493,155,2023-07-18,7407426,,2023-11-18,,5807598.016,0.0,5807598.016,,0.0,130,16
494,155,2023-07-18,7480667,,2023-11-18,,5459579.752,0.0,5459579.752,,0.0,126,16
495,155,2023-07-18,7418435,,2023-11-18,,7743464.157000001,0.0,7743464.157000001,,0.0,125,16
496,155,2023-09-18,7486924,,2023-11-18,,5696766.66952381,0.0,5696766.66952381,,0.0,127,16
497,155,2023-07-18,7474907,,2024-01-19,,6266443.336476192,0.0,6266443.336476192,,0.0,131,16
498,159,2023-08-09,7437397,,,,18000.0,0.0,18000.0,,0.0,133,46
499,161,2023-08-06,7410907,,,,2383447.6319999993,0.0,2383447.6319999993,,0.0,133,13
500,233,2023-07-16,7485576,,,,28422458.459999993,0.0,28422458.459999993,,0.0,133,24
501,233,2023-09-04,7483605,,,,3825861.512,0.0,3825861.512,,0.0,133,57
502,65,2023-07-29,7432609,,,,3718.0000000000005,0.0,3718.0000000000005,,0.0,133,46
550,169,2023-11-06,7447590,,2023-11-18,,35640.0,0.0,35640.0,,0.0,129,33
